competition,sport,athlete_name,country,score,relative_score,strength,gold_prob,silver_prob,bronze_prob,medal_prob
Women's Downhill,Alpine Skiing,Mirjam Puchner,AUT,107.0,0,0.0107,0.002,0.0016,0.0025,0.0061
Women's Downhill,Alpine Skiing,Ariane Raedler,AUT,106.0,0,0.0105,0.002,0.0023,0.0034,0.0077
Women's Downhill,Alpine Skiing,Kristine Gjelsten Haugen,NOR,100.0,0,0.0094,0.0018,0.0014,0.0011,0.0043
Women's Downhill,Alpine Skiing,Malorie Blanc,SUI,89.0,0,0.0074,0.0017,0.0019,0.0021,0.0057
Women's Downhill,Alpine Skiing,Rosa Pohjolainen,FIN,80.0,0,0.006,0.0017,0.0016,0.0004,0.0037
Women's Downhill,Alpine Skiing,Laura Gauche,FRA,55.0,0,0.0028,0.0015,0.0009,0.0005,0.0029
Women's Downhill,Alpine Skiing,Kira Weidle-Winkelmann,GER,91.0,0,0.0078,0.001,0.0022,0.0018,0.005
Women's Downhill,Alpine Skiing,Riikka Honkanen,FIN,90.0,0,0.0076,0.001,0.0009,0.002,0.0039
Women's Downhill,Alpine Skiing,Marte Monsen,NOR,75.0,0,0.0053,0.0009,0.0017,0.0012,0.0038
Women's Downhill,Alpine Skiing,Nina Ortlieb,AUT,45.0,0,0.0019,0.0009,0.0003,0.0002,0.0014
Women's Downhill,Alpine Skiing,Ricarda Haaser,AUT,53.0,0,0.0026,0.0007,0.0008,0.0004,0.0019
Women's Downhill,Alpine Skiing,Nadia Delago,ITA,54.0,0,0.0027,0.0006,0.0003,0.0007,0.0016
Women's Downhill,Alpine Skiing,Nicol Delago,ITA,57.0,0,0.003,0.0005,0.0005,0.0007,0.0017
Women's Downhill,Alpine Skiing,Christina Ager,AUT,54.0,0,0.0027,0.0004,0.0007,0.0006,0.0017
Women's Downhill,Alpine Skiing,Priska Ming-Nufer,SUI,50.0,0,0.0023,0.0003,0.0004,0.0005,0.0012
Women's Dual Moguls,Freestyle Skiing,Jaelin Kauf,USA,1336.0,0,1.0,0.3237,0.2545,0.1752,0.7534
Women's Dual Moguls,Freestyle Skiing,Perrine Laffont,FRA,1090.0,0,0.6656,0.2146,0.2042,0.1833,0.6021
Women's Dual Moguls,Freestyle Skiing,Maia Schwinghammer,CAN,681.0,0,0.2598,0.0877,0.0894,0.1076,0.2847
Women's Dual Moguls,Freestyle Skiing,Tess Johnson,USA,683.0,0,0.2614,0.0826,0.0997,0.1174,0.2997
Women's Dual Moguls,Freestyle Skiing,Olivia Giaccio,USA,573.0,0,0.1839,0.0602,0.0699,0.0838,0.2139
Women's Dual Moguls,Freestyle Skiing,Jakara Anthony,AUS,550.0,0,0.1695,0.0518,0.0677,0.0795,0.199
Women's Dual Moguls,Freestyle Skiing,Anri Kawamura,JPN,500.0,0,0.1401,0.048,0.0565,0.0677,0.1722
Women's Dual Moguls,Freestyle Skiing,Hannah Soar,USA,450.0,0,0.1135,0.0358,0.0423,0.0493,0.1274
Women's Dual Moguls,Freestyle Skiing,Anastassiya Gorodko,KAZ,400.0,0,0.0896,0.0321,0.0369,0.0442,0.1132
Women's Dual Moguls,Freestyle Skiing,Justine Dufour-Lapointe,CAN,350.0,0,0.0686,0.0242,0.0291,0.0324,0.0857
Women's Dual Moguls,Freestyle Skiing,Chloe Dufour-Lapointe,CAN,300.0,0,0.0504,0.0163,0.0222,0.0207,0.0592
Women's Dual Moguls,Freestyle Skiing,Hedda Berntsen,NOR,250.0,0,0.035,0.011,0.0148,0.0191,0.0449
Women's Dual Moguls,Freestyle Skiing,Moa Backlund,SWE,200.0,0,0.0224,0.0081,0.0081,0.0136,0.0298
Women's Dual Moguls,Freestyle Skiing,Tilde Hansson,SWE,150.0,0,0.0126,0.0039,0.0047,0.0062,0.0148
Women's Giant Slalom,Alpine Skiing,Mikaela Shiffrin,USA,1033.0,0,1.0,0.1871,0.1469,0.1351,0.4691
Women's Giant Slalom,Alpine Skiing,Camille Rast,SUI,883.0,0,0.7307,0.1339,0.1307,0.1163,0.3809
Women's Giant Slalom,Alpine Skiing,Emma Aicher,GER,624.0,0,0.3649,0.0684,0.0717,0.0641,0.2042
Women's Giant Slalom,Alpine Skiing,Paula Moltzan,USA,614.0,0,0.3533,0.0625,0.0659,0.0707,0.1991
Women's Giant Slalom,Alpine Skiing,Lindsey Vonn,USA,590.0,0,0.3262,0.0611,0.0613,0.0606,0.183
Women's Giant Slalom,Alpine Skiing,Alice Robinson,NZL,520.0,0,0.2534,0.0473,0.0498,0.0491,0.1462
Women's Giant Slalom,Alpine Skiing,Federica Brignone,ITA,520.0,0,0.2534,0.0466,0.0491,0.0496,0.1453
Women's Giant Slalom,Alpine Skiing,Sofia Goggia,ITA,490.0,0,0.225,0.0412,0.0439,0.046,0.1311
Women's Giant Slalom,Alpine Skiing,Cornelia Huetter,AUT,460.0,0,0.1983,0.0325,0.0346,0.0424,0.1095
Women's Giant Slalom,Alpine Skiing,Ilka Stuhec,SLO,430.0,0,0.1733,0.0305,0.0349,0.0337,0.0991
Women's Giant Slalom,Alpine Skiing,Kajsa Vickhoff Lie,NOR,400.0,0,0.1499,0.026,0.0292,0.0301,0.0853
Women's Giant Slalom,Alpine Skiing,Marta Bassino,ITA,380.0,0,0.1353,0.0232,0.0258,0.0268,0.0758
Women's Giant Slalom,Alpine Skiing,Lara Colturi,ALB,379.0,0,0.1346,0.023,0.0264,0.0295,0.0789
Women's Giant Slalom,Alpine Skiing,Petra Vlhova,SVK,360.0,0,0.1215,0.023,0.0251,0.0252,0.0733
Women's Giant Slalom,Alpine Skiing,Sara Hector,SWE,340.0,0,0.1083,0.0188,0.0218,0.0244,0.065
Women's Giant Slalom,Alpine Skiing,Wendy Holdener,SUI,320.0,0,0.096,0.0178,0.0201,0.02,0.0579
Women's Giant Slalom,Alpine Skiing,Michelle Gisin,SUI,300.0,0,0.0843,0.0157,0.0163,0.0172,0.0492
Women's Giant Slalom,Alpine Skiing,Ragnhild Mowinckel,NOR,280.0,0,0.0735,0.0155,0.0148,0.0162,0.0465
Women's Giant Slalom,Alpine Skiing,Zrinka Ljutic,CRO,275.0,0,0.0709,0.0129,0.0113,0.0154,0.0396
Women's Giant Slalom,Alpine Skiing,Julia Scheib,AUT,260.0,0,0.0633,0.0122,0.0151,0.012,0.0393
Women's Giant Slalom,Alpine Skiing,Thea Louise Stjernesund,NOR,260.0,0,0.0633,0.0116,0.0107,0.0121,0.0344
Women's Giant Slalom,Alpine Skiing,Brien Nina O,USA,220.0,0,0.0454,0.0106,0.0093,0.0104,0.0303
Women's Giant Slalom,Alpine Skiing,Elena Curtoni,ITA,240.0,0,0.054,0.01,0.0118,0.0126,0.0344
Women's Giant Slalom,Alpine Skiing,Ester Ledecka,CZE,220.0,0,0.0454,0.0078,0.0077,0.0086,0.0241
Women's Giant Slalom,Alpine Skiing,Stephanie Venier,AUT,200.0,0,0.0375,0.0076,0.0063,0.0087,0.0226
Women's Giant Slalom,Alpine Skiing,Corinne Suter,SUI,180.0,0,0.0304,0.0064,0.0065,0.0069,0.0198
Women's Giant Slalom,Alpine Skiing,A J Hurt,USA,152.0,0,0.0217,0.0055,0.0038,0.0041,0.0134
Women's Giant Slalom,Alpine Skiing,Marie-Michele Gagnon,CAN,160.0,0,0.024,0.0051,0.0043,0.0059,0.0153
Women's Giant Slalom,Alpine Skiing,Neja Dvornik,SLO,164.0,0,0.0252,0.0042,0.0054,0.0067,0.0163
Women's Giant Slalom,Alpine Skiing,Valerie Grenier,CAN,174.0,0,0.0284,0.0037,0.0054,0.0053,0.0144
Women's Giant Slalom,Alpine Skiing,Nina O Brien,USA,140.0,0,0.0184,0.0033,0.0041,0.0029,0.0103
Women's Giant Slalom,Alpine Skiing,Mina Fuerst Holtmann,NOR,120.0,0,0.0135,0.0029,0.0025,0.0032,0.0086
Women's Giant Slalom,Alpine Skiing,Maryna Gasienica-Daniel,POL,113.0,0,0.012,0.0024,0.002,0.0019,0.0063
Women's Giant Slalom,Alpine Skiing,Maria Therese Tviberg,NOR,110.0,0,0.0113,0.0024,0.0024,0.0016,0.0064
Women's Giant Slalom,Alpine Skiing,Estelle Alphand,SWE,110.0,0,0.0113,0.0022,0.0021,0.0028,0.0071
Women's Giant Slalom,Alpine Skiing,Stephanie Brunner,AUT,108.0,0,0.0109,0.0021,0.0023,0.0029,0.0073
Women's Giant Slalom,Alpine Skiing,Anna Swenn Larsson,SWE,130.0,0,0.0158,0.0021,0.0028,0.0037,0.0086
Women's Giant Slalom,Alpine Skiing,Katie Hensien,USA,97.0,0,0.0088,0.002,0.0017,0.002,0.0057
Women's Giant Slalom,Alpine Skiing,Riikka Honkanen,FIN,90.0,0,0.0076,0.0019,0.002,0.0016,0.0055
Women's Giant Slalom,Alpine Skiing,Britt Richardson,CAN,102.0,0,0.0097,0.0014,0.0022,0.002,0.0056
Women's Giant Slalom,Alpine Skiing,Kristine Gjelsten Haugen,NOR,100.0,0,0.0094,0.0013,0.0031,0.0025,0.0069
Women's Giant Slalom,Alpine Skiing,Rosa Pohjolainen,FIN,80.0,0,0.006,0.0012,0.002,0.0012,0.0044
Women's Giant Slalom,Alpine Skiing,Lena Duerr,GER,75.0,0,0.0053,0.0008,0.0014,0.0008,0.003
Women's Giant Slalom,Alpine Skiing,Jogan Ana Bucik,SLO,82.0,0,0.0063,0.0007,0.001,0.0014,0.0031
Women's Giant Slalom,Alpine Skiing,Lisa Nyberg,SWE,57.0,0,0.003,0.0007,0.0006,0.0008,0.0021
Women's Giant Slalom,Alpine Skiing,Ricarda Haaser,AUT,84.0,0,0.0066,0.0006,0.0013,0.0025,0.0044
Women's Giant Slalom,Alpine Skiing,Katharina Liensberger,AUT,54.0,0,0.0027,0.0003,0.0006,0.0005,0.0014
Women's Halfpipe,Snowboard,Chloe Kim,USA,700.0,0,1.0,0.2783,0.2441,0.179,0.7014
Women's Halfpipe,Freestyle Skiing,Eileen Gu,CHN,700.0,0,1.0,0.2735,0.2401,0.1922,0.7058
Women's Halfpipe,Freestyle Skiing,Rachael Karker,CAN,600.0,0,0.7347,0.2107,0.1993,0.1823,0.5923
Women's Halfpipe,Snowboard,Sena Tomita,JPN,600.0,0,0.7347,0.2078,0.1935,0.1846,0.5859
Women's Halfpipe,Freestyle Skiing,Zoe Atkin,GBR,500.0,0,0.5102,0.1482,0.1512,0.1531,0.4525
Women's Halfpipe,Snowboard,Queralt Castellet,ESP,500.0,0,0.5102,0.1421,0.1508,0.1622,0.4551
Women's Halfpipe,Freestyle Skiing,Hanna Faulhaber,USA,450.0,0,0.4133,0.1225,0.128,0.1428,0.3933
Women's Halfpipe,Snowboard,Xuetong Cai,CHN,450.0,0,0.4133,0.1152,0.1262,0.1352,0.3766
Women's Halfpipe,Snowboard,Maddie Mastro,USA,400.0,0,0.3265,0.0949,0.1014,0.1158,0.3121
Women's Halfpipe,Freestyle Skiing,Amy Fraser,CAN,400.0,0,0.3265,0.0937,0.0969,0.1173,0.3079
Women's Halfpipe,Snowboard,Mitsuki Ono,JPN,350.0,0,0.25,0.0742,0.0798,0.0926,0.2466
Women's Halfpipe,Freestyle Skiing,Valeriya Demidova,RUS,350.0,0,0.25,0.0686,0.0829,0.0881,0.2396
Women's Halfpipe,Snowboard,Elizabeth Hosking,CAN,300.0,0,0.1837,0.0538,0.0624,0.0763,0.1925
Women's Halfpipe,Freestyle Skiing,Sabrina Cakmakli,GER,300.0,0,0.1837,0.0486,0.0601,0.0721,0.1808
Women's Halfpipe,Freestyle Skiing,Cassie Sharpe,CAN,250.0,0,0.1276,0.0342,0.0415,0.0521,0.1278
Women's Halfpipe,Snowboard,Kurumi Imai,JPN,250.0,0,0.1276,0.0337,0.0418,0.0543,0.1298
Women's Ice Hockey,Ice Hockey,Team USA,USA,4150.0,0,1.0,0.146,0.1328,0.1404,0.4192
Women's Ice Hockey,Ice Hockey,Team Canada,CAN,4140.0,0,0.9952,0.144,0.1438,0.1351,0.4229
Women's Ice Hockey,Ice Hockey,Team Finland,FIN,3930.0,0,0.8968,0.1321,0.13,0.1327,0.3948
Women's Ice Hockey,Ice Hockey,Team Czechia,CZE,3920.0,0,0.8922,0.1265,0.1255,0.1232,0.3752
Women's Ice Hockey,Ice Hockey,Team Switzerland,SUI,3855.0,0,0.8629,0.1238,0.1263,0.1254,0.3755
Women's Ice Hockey,Ice Hockey,Team Sweden,SWE,3800.0,0,0.8384,0.1207,0.1258,0.1246,0.3711
Women's Ice Hockey,Ice Hockey,Team Japan,JPN,3600.0,0,0.7525,0.1092,0.1142,0.1131,0.3365
Women's Ice Hockey,Ice Hockey,Team Germany,GER,3400.0,0,0.6712,0.0977,0.1016,0.1055,0.3048
Women's Large Hill Individual,Ski Jumping,Nika Prevc,SLO,1266.0,0,1.0,0.2484,0.2005,0.1578,0.6067
Women's Large Hill Individual,Ski Jumping,Nozomi Maruyama,JPN,966.0,0,0.5822,0.1483,0.1443,0.1305,0.4231
Women's Large Hill Individual,Ski Jumping,Lisa Eder,AUT,819.0,0,0.4185,0.105,0.1047,0.1091,0.3188
Women's Large Hill Individual,Ski Jumping,Abigail Strate,CAN,664.0,0,0.2751,0.0672,0.0781,0.0781,0.2234
Women's Large Hill Individual,Ski Jumping,Anna Odine Stroem,NOR,657.0,0,0.2693,0.0666,0.0687,0.0814,0.2167
Women's Large Hill Individual,Ski Jumping,Selina Freitag,GER,618.0,0,0.2383,0.0608,0.0666,0.0665,0.1939
Women's Large Hill Individual,Ski Jumping,Katharina Schmid,GER,529.0,0,0.1746,0.0435,0.0471,0.0507,0.1413
Women's Large Hill Individual,Ski Jumping,Nika Vodan,SLO,483.0,0,0.1456,0.0398,0.042,0.0469,0.1287
Women's Large Hill Individual,Ski Jumping,Agnes Reisch,GER,470.0,0,0.1378,0.0332,0.0417,0.0432,0.1181
Women's Large Hill Individual,Ski Jumping,Sara Takanashi,JPN,446.0,0,0.1241,0.0319,0.0356,0.0375,0.105
Women's Large Hill Individual,Ski Jumping,Yuki Ito,JPN,400.0,0,0.0998,0.0262,0.0291,0.032,0.0873
Women's Large Hill Individual,Ski Jumping,Silje Opseth,NOR,380.0,0,0.0901,0.0229,0.0279,0.0305,0.0813
Women's Large Hill Individual,Ski Jumping,Eirin Maria Kvandal,NOR,360.0,0,0.0809,0.0217,0.0201,0.0274,0.0692
Women's Large Hill Individual,Ski Jumping,Thea Minyan Bjoerseth,NOR,340.0,0,0.0721,0.0181,0.0206,0.022,0.0607
Women's Large Hill Individual,Ski Jumping,Eva Pinkelnig,AUT,300.0,0,0.0562,0.0132,0.0149,0.0186,0.0467
Women's Large Hill Individual,Ski Jumping,Jacqueline Seifriedsberger,AUT,280.0,0,0.0489,0.0124,0.0142,0.0152,0.0418
Women's Large Hill Individual,Ski Jumping,Alexandria Loutitt,CAN,240.0,0,0.0359,0.0099,0.0104,0.0123,0.0326
Women's Large Hill Individual,Ski Jumping,Josephine Pagnier,FRA,220.0,0,0.0302,0.0072,0.0092,0.0106,0.027
Women's Large Hill Individual,Ski Jumping,Anna Rupprecht,GER,200.0,0,0.025,0.0057,0.0058,0.0097,0.0212
Women's Large Hill Individual,Ski Jumping,Juliane Seyfarth,GER,180.0,0,0.0202,0.0054,0.0045,0.0046,0.0145
Women's Large Hill Individual,Ski Jumping,Ursa Bogataj,SLO,160.0,0,0.016,0.0036,0.0041,0.0049,0.0126
Women's Large Hill Individual,Ski Jumping,Ema Klinec,SLO,140.0,0,0.0122,0.0031,0.0025,0.0039,0.0095
Women's Large Hill Individual,Ski Jumping,Jenny Rautionaho,FIN,120.0,0,0.009,0.0019,0.0027,0.0022,0.0068
Women's Large Hill Individual,Ski Jumping,Julia Clair,FRA,100.0,0,0.0062,0.0018,0.0021,0.0017,0.0056
Women's Large Hill Individual,Ski Jumping,Luisa Goerlich,GER,60.0,0,0.0022,0.0012,0.0011,0.0007,0.003
Women's Large Hill Individual,Ski Jumping,Katra Komar,SLO,80.0,0,0.004,0.0006,0.001,0.0017,0.0033
Women's Large Hill Individual,Ski Jumping,Frida Westman,SWE,40.0,0,0.001,0.0003,0.0005,0.0003,0.0011
Women's Large Hill Individual,Ski Jumping,Astrid Norstedt,SWE,20.0,0,0.0002,0.0001,0.0,0.0,0.0001
Women's Mass Start,Speed Skating,Marijke Groenewoud,NED,545.0,0,1.0,0.327,0.2265,0.1596,0.7131
Women's Mass Start,Speed Skating,Ivanie Blondin,CAN,297.0,0,0.297,0.0934,0.106,0.1074,0.3068
Women's Mass Start,Speed Skating,Mia Manganello,USA,280.0,0,0.264,0.0828,0.0892,0.1018,0.2738
Women's Mass Start,Speed Skating,Francesca Lollobrigida,ITA,273.0,0,0.2509,0.0747,0.0899,0.0953,0.2599
Women's Mass Start,Speed Skating,Binyu Yang,CHN,248.0,0,0.2071,0.0636,0.0799,0.0779,0.2214
Women's Mass Start,Speed Skating,Greta Myers,USA,219.0,0,0.1615,0.0525,0.0592,0.0638,0.1755
Women's Mass Start,Speed Skating,Valerie Maltais,CAN,207.0,0,0.1443,0.047,0.0517,0.0578,0.1565
Women's Mass Start,Speed Skating,Wenjing Jin,CHN,192.0,0,0.1241,0.0435,0.0436,0.0507,0.1378
Women's Mass Start,Speed Skating,Elisa Dul,NED,178.0,0,0.1067,0.0349,0.0372,0.0459,0.118
Women's Mass Start,Speed Skating,Michelle Uhrig,GER,175.0,0,0.1031,0.0301,0.0362,0.0442,0.1105
Women's Mass Start,Speed Skating,Kaitlyn McGregor,SUI,156.0,0,0.0819,0.0266,0.0301,0.035,0.0917
Women's Mass Start,Speed Skating,Ayano Sato,JPN,135.0,0,0.0614,0.0223,0.0223,0.0273,0.0719
Women's Mass Start,Speed Skating,Ramona Härdi,SUI,137.0,0,0.0632,0.0185,0.0265,0.0269,0.0719
Women's Mass Start,Speed Skating,Natalia Jabrzyk,POL,115.0,0,0.0445,0.0162,0.0181,0.0191,0.0534
Women's Mass Start,Speed Skating,Ji-Woo Park,KOR,100.0,0,0.0337,0.0118,0.0141,0.0139,0.0398
Women's Mass Start,Speed Skating,Sandrine Tas,BEL,99.0,0,0.033,0.0117,0.0126,0.0138,0.0381
Women's Mass Start,Speed Skating,Josie Hofmann,GER,106.0,0,0.0378,0.0106,0.0154,0.0172,0.0432
Women's Mass Start,Speed Skating,Momoka Horikawa,JPN,103.0,0,0.0357,0.0102,0.0122,0.0129,0.0353
Women's Mass Start,Speed Skating,Fran Vanhoutte,BEL,97.0,0,0.0317,0.009,0.0123,0.0128,0.0341
Women's Mass Start,Speed Skating,Alice Marletti,ITA,64.0,0,0.0138,0.0041,0.0064,0.0055,0.016
Women's Mass Start,Speed Skating,Aurora Grinden Løvås,NOR,57.0,0,0.0109,0.0041,0.005,0.0049,0.014
Women's Mass Start,Speed Skating,Zuzana Kuršová,CZE,44.0,0,0.0065,0.0023,0.0032,0.003,0.0085
Women's Mass Start,Speed Skating,Violette Braun,FRA,31.0,0,0.0032,0.0015,0.0015,0.0012,0.0042
Women's Mass Start,Speed Skating,Laura Peveri,ITA,24.0,0,0.0019,0.0011,0.0001,0.0012,0.0024
Women's Mass Start,Speed Skating,Olga Piotrowska,POL,12.0,0,0.0005,0.0002,0.0001,0.0001,0.0004
Women's Mass Start,Speed Skating,Hanna Svenni,NOR,13.0,0,0.0006,0.0001,0.0004,0.0004,0.0009
Women's Mass Start,Speed Skating,Yoonji Kim,KOR,11.0,0,0.0004,0.0001,0.0,0.0001,0.0002
Women's Mass Start,Speed Skating,Hana Noake,JPN,11.0,0,0.0004,0.0001,0.0003,0.0003,0.0007
Women's Moguls,Freestyle Skiing,Jaelin Kauf,USA,1336.0,0,1.0,0.3257,0.2496,0.1713,0.7466
Women's Moguls,Freestyle Skiing,Perrine Laffont,FRA,1090.0,0,0.6656,0.2198,0.2085,0.1741,0.6024
Women's Moguls,Freestyle Skiing,Tess Johnson,USA,683.0,0,0.2614,0.0891,0.0959,0.1076,0.2926
Women's Moguls,Freestyle Skiing,Maia Schwinghammer,CAN,681.0,0,0.2598,0.0849,0.1008,0.1178,0.3035
Women's Moguls,Freestyle Skiing,Jakara Anthony,AUS,550.0,0,0.1695,0.0589,0.0627,0.0843,0.2059
Women's Moguls,Freestyle Skiing,Olivia Giaccio,USA,573.0,0,0.1839,0.0577,0.0718,0.0817,0.2112
Women's Moguls,Freestyle Skiing,Anri Kawamura,JPN,500.0,0,0.1401,0.0419,0.0548,0.0655,0.1622
Women's Moguls,Freestyle Skiing,Hannah Soar,USA,450.0,0,0.1135,0.0326,0.0441,0.0581,0.1348
Women's Moguls,Freestyle Skiing,Anastassiya Gorodko,KAZ,400.0,0,0.0896,0.028,0.0343,0.042,0.1043
Women's Moguls,Freestyle Skiing,Justine Dufour-Lapointe,CAN,350.0,0,0.0686,0.0232,0.0285,0.0345,0.0862
Women's Moguls,Freestyle Skiing,Chloe Dufour-Lapointe,CAN,300.0,0,0.0504,0.0165,0.0199,0.0252,0.0616
Women's Moguls,Freestyle Skiing,Hedda Berntsen,NOR,250.0,0,0.035,0.0113,0.0153,0.018,0.0446
Women's Moguls,Freestyle Skiing,Moa Backlund,SWE,200.0,0,0.0224,0.0063,0.01,0.0118,0.0281
Women's Moguls,Freestyle Skiing,Tilde Hansson,SWE,150.0,0,0.0126,0.0041,0.0038,0.0081,0.016
Women's Monobob,Bobsleigh,Laura Nolte,GER,700.0,0,1.0,0.2114,0.1884,0.1703,0.5701
Women's Monobob,Bobsleigh,Lisa Buckwitz,GER,650.0,0,0.8622,0.178,0.1742,0.1624,0.5146
Women's Monobob,Bobsleigh,Kaillie Humphries,USA,600.0,0,0.7347,0.163,0.1572,0.1439,0.4641
Women's Monobob,Bobsleigh,Elana Meyers Taylor,USA,550.0,0,0.6173,0.1294,0.1341,0.1373,0.4008
Women's Monobob,Bobsleigh,Mariama Jamanka,GER,500.0,0,0.5102,0.107,0.1148,0.1265,0.3483
Women's Monobob,Bobsleigh,Christine de Bruin,CAN,450.0,0,0.4133,0.0869,0.0954,0.0989,0.2812
Women's Monobob,Bobsleigh,Kim Kalicki,GER,400.0,0,0.3265,0.0692,0.076,0.0904,0.2356
Women's Monobob,Bobsleigh,Melanie Hasler,SUI,350.0,0,0.25,0.0551,0.0599,0.0703,0.1853
Women's Normal Hill Individual,Ski Jumping,Nika Prevc,SLO,1266.0,0,1.0,0.2493,0.2091,0.1634,0.6218
Women's Normal Hill Individual,Ski Jumping,Nozomi Maruyama,JPN,966.0,0,0.5822,0.1447,0.1419,0.135,0.4216
Women's Normal Hill Individual,Ski Jumping,Lisa Eder,AUT,819.0,0,0.4185,0.1029,0.1054,0.1088,0.3171
Women's Normal Hill Individual,Ski Jumping,Abigail Strate,CAN,664.0,0,0.2751,0.0718,0.0721,0.0796,0.2235
Women's Normal Hill Individual,Ski Jumping,Anna Odine Stroem,NOR,657.0,0,0.2693,0.0681,0.0726,0.076,0.2167
Women's Normal Hill Individual,Ski Jumping,Selina Freitag,GER,618.0,0,0.2383,0.0615,0.0653,0.0655,0.1923
Women's Normal Hill Individual,Ski Jumping,Katharina Schmid,GER,529.0,0,0.1746,0.0422,0.0456,0.0528,0.1406
Women's Normal Hill Individual,Ski Jumping,Nika Vodan,SLO,483.0,0,0.1456,0.0416,0.0434,0.0444,0.1294
Women's Normal Hill Individual,Ski Jumping,Agnes Reisch,GER,470.0,0,0.1378,0.0326,0.0389,0.043,0.1145
Women's Normal Hill Individual,Ski Jumping,Sara Takanashi,JPN,446.0,0,0.1241,0.0317,0.0359,0.04,0.1076
Women's Normal Hill Individual,Ski Jumping,Yuki Ito,JPN,400.0,0,0.0998,0.0261,0.0271,0.0314,0.0846
Women's Normal Hill Individual,Ski Jumping,Silje Opseth,NOR,380.0,0,0.0901,0.0231,0.0263,0.0247,0.0741
Women's Normal Hill Individual,Ski Jumping,Eirin Maria Kvandal,NOR,360.0,0,0.0809,0.0203,0.021,0.0237,0.065
Women's Normal Hill Individual,Ski Jumping,Thea Minyan Bjoerseth,NOR,340.0,0,0.0721,0.0187,0.0207,0.0224,0.0618
Women's Normal Hill Individual,Ski Jumping,Eva Pinkelnig,AUT,300.0,0,0.0562,0.0158,0.0181,0.0184,0.0523
Women's Normal Hill Individual,Ski Jumping,Jacqueline Seifriedsberger,AUT,280.0,0,0.0489,0.0111,0.0128,0.0157,0.0396
Women's Normal Hill Individual,Ski Jumping,Alexandria Loutitt,CAN,240.0,0,0.0359,0.0098,0.0095,0.013,0.0323
Women's Normal Hill Individual,Ski Jumping,Josephine Pagnier,FRA,220.0,0,0.0302,0.0068,0.0083,0.0105,0.0256
Women's Normal Hill Individual,Ski Jumping,Anna Rupprecht,GER,200.0,0,0.025,0.0057,0.0076,0.0084,0.0217
Women's Normal Hill Individual,Ski Jumping,Juliane Seyfarth,GER,180.0,0,0.0202,0.0057,0.0061,0.0078,0.0196
Women's Normal Hill Individual,Ski Jumping,Ursa Bogataj,SLO,160.0,0,0.016,0.0028,0.0036,0.0036,0.01
Women's Normal Hill Individual,Ski Jumping,Ema Klinec,SLO,140.0,0,0.0122,0.0028,0.0029,0.0043,0.01
Women's Normal Hill Individual,Ski Jumping,Jenny Rautionaho,FIN,120.0,0,0.009,0.0027,0.0028,0.0036,0.0091
Women's Normal Hill Individual,Ski Jumping,Katra Komar,SLO,80.0,0,0.004,0.001,0.0016,0.0009,0.0035
Women's Normal Hill Individual,Ski Jumping,Julia Clair,FRA,100.0,0,0.0062,0.0008,0.001,0.0023,0.0041
Women's Normal Hill Individual,Ski Jumping,Luisa Goerlich,GER,60.0,0,0.0022,0.0002,0.0002,0.0004,0.0008
Women's Normal Hill Individual,Ski Jumping,Astrid Norstedt,SWE,20.0,0,0.0002,0.0002,0.0001,0.0001,0.0004
Women's Normal Hill Individual,Ski Jumping,Frida Westman,SWE,40.0,0,0.001,0.0,0.0001,0.0003,0.0004
Women's Parallel Giant Slalom,Snowboard,Ramona Theresia Hofmeister,GER,600.0,0,1.0,0.2235,0.2091,0.1842,0.6168
Women's Parallel Giant Slalom,Snowboard,Ester Ledecka,CZE,550.0,0,0.8403,0.1988,0.1837,0.172,0.5545
Women's Parallel Giant Slalom,Snowboard,Daniela Ulbing,AUT,500.0,0,0.6944,0.1618,0.155,0.1591,0.4759
Women's Parallel Giant Slalom,Snowboard,Julie Zogg,SUI,450.0,0,0.5625,0.1344,0.1385,0.1418,0.4147
Women's Parallel Giant Slalom,Snowboard,Sofia Nadyrshina,RUS,400.0,0,0.4444,0.1056,0.1104,0.1188,0.3348
Women's Parallel Giant Slalom,Snowboard,Selina Joerg,GER,350.0,0,0.3403,0.0792,0.086,0.0977,0.2629
Women's Parallel Giant Slalom,Snowboard,Sabine Schoeffmann,AUT,300.0,0,0.25,0.0575,0.0701,0.0738,0.2014
Women's Parallel Giant Slalom,Snowboard,Cheyenne Loch,GER,250.0,0,0.1736,0.0392,0.0472,0.0526,0.139
Women's Singles,Figure Skating,Kaori Sakamoto,JPN,1500.0,0,1.0,0.1454,0.139,0.13,0.4144
Women's Singles,Figure Skating,Isabeau Levito,USA,1400.0,0,0.8711,0.1291,0.1211,0.1179,0.3681
Women's Singles,Figure Skating,Loena Hendrickx,BEL,1350.0,0,0.81,0.1222,0.1141,0.1136,0.3499
Women's Singles,Figure Skating,Mai Mihara,JPN,1300.0,0,0.7511,0.1105,0.1098,0.1067,0.327
Women's Singles,Figure Skating,Bradie Tennell,USA,1250.0,0,0.6944,0.1059,0.1022,0.1034,0.3115
Women's Singles,Figure Skating,Kim Ye-lim,KOR,1200.0,0,0.64,0.0935,0.0956,0.0934,0.2825
Women's Singles,Figure Skating,Amber Glenn,USA,1150.0,0,0.5878,0.0849,0.0888,0.0891,0.2628
Women's Singles,Figure Skating,Mana Kawabe,JPN,1100.0,0,0.5378,0.0771,0.0823,0.0886,0.248
